# ts src_ip dst_ip proto flags src_port dst_port
1773426912.034153 10.0.0.77 192.168.1.20 TCP A 18267 80
1773426912.035264 10.0.0.77 192.168.1.20 TCP A 29397 80
1773426912.036375 10.0.0.77 192.168.1.20 TCP A 3675 80
1773426912.037486 10.0.0.77 192.168.1.20 TCP A 50175 80
1773426912.038597 10.0.0.77 192.168.1.20 TCP A 44239 80
1773426912.039708 10.0.0.77 192.168.1.20 TCP A 22842 80
1773426912.040819 10.0.0.77 192.168.1.20 TCP A 9586 80
1773426912.041930 10.0.0.77 192.168.1.20 TCP A 49169 80
1773426912.043041 10.0.0.77 192.168.1.20 TCP A 20862 80
1773426912.044152 10.0.0.77 192.168.1.20 TCP A 14107 80
1773426912.045263 10.0.0.77 192.168.1.20 TCP A 25928 80
1773426912.046374 10.0.0.77 192.168.1.20 TCP A 3382 80
1773426912.047485 10.0.0.77 192.168.1.20 TCP A 46693 80
1773426912.048596 10.0.0.77 192.168.1.20 TCP A 23020 80
1773426912.049707 10.0.0.77 192.168.1.20 TCP A 53658 80
1773426912.050818 10.0.0.77 192.168.1.20 TCP A 27709 80
1773426912.051929 10.0.0.77 192.168.1.20 TCP A 9697 80
1773426912.053040 10.0.0.77 192.168.1.20 TCP A 48152 80
1773426912.054151 10.0.0.77 192.168.1.20 TCP A 37224 80
1773426912.055262 10.0.0.77 192.168.1.20 TCP A 33059 80
1773426912.056373 10.0.0.77 192.168.1.20 TCP A 18500 80
1773426912.057484 10.0.0.77 192.168.1.20 TCP A 60881 80
1773426912.058595 10.0.0.77 192.168.1.20 TCP A 61236 80
1773426912.059706 10.0.0.77 192.168.1.20 TCP A 53811 80
1773426912.060817 10.0.0.77 192.168.1.20 TCP A 57481 80
1773426912.061928 10.0.0.77 192.168.1.20 TCP A 2531 80
1773426912.063039 10.0.0.77 192.168.1.20 TCP A 53860 80
1773426912.064150 10.0.0.77 192.168.1.20 TCP A 16946 80
1773426912.065261 10.0.0.77 192.168.1.20 TCP A 12630 80
1773426912.066372 10.0.0.77 192.168.1.20 TCP A 5281 80
1773426912.067483 10.0.0.77 192.168.1.20 TCP A 38504 80
1773426912.068594 10.0.0.77 192.168.1.20 TCP A 52068 80
1773426912.069705 10.0.0.77 192.168.1.20 TCP A 57626 80
1773426912.070817 10.0.0.77 192.168.1.20 TCP A 1656 80
1773426912.071928 10.0.0.77 192.168.1.20 TCP A 49291 80
1773426912.073039 10.0.0.77 192.168.1.20 TCP A 58050 80
1773426912.074150 10.0.0.77 192.168.1.20 TCP A 11263 80
1773426912.075261 10.0.0.77 192.168.1.20 TCP A 42377 80
1773426912.076372 10.0.0.77 192.168.1.20 TCP A 52543 80
1773426912.077483 10.0.0.77 192.168.1.20 TCP A 41169 80
1773426912.078594 10.0.0.77 192.168.1.20 TCP A 4704 80
1773426912.079705 10.0.0.77 192.168.1.20 TCP A 14099 80
1773426912.080816 10.0.0.77 192.168.1.20 TCP A 13185 80
1773426912.081927 10.0.0.77 192.168.1.20 TCP A 48095 80
1773426912.083038 10.0.0.77 192.168.1.20 TCP A 1275 80
1773426912.084149 10.0.0.77 192.168.1.20 TCP A 52901 80
1773426912.085260 10.0.0.77 192.168.1.20 TCP A 14800 80
1773426912.086371 10.0.0.77 192.168.1.20 TCP A 48011 80
1773426912.087482 10.0.0.77 192.168.1.20 TCP A 26379 80
1773426912.088593 10.0.0.77 192.168.1.20 TCP A 42013 80
1773426912.089704 10.0.0.77 192.168.1.20 TCP A 32222 80
1773426912.090815 10.0.0.77 192.168.1.20 TCP A 47439 80
1773426912.091926 10.0.0.77 192.168.1.20 TCP A 40703 80
1773426912.093037 10.0.0.77 192.168.1.20 TCP A 31774 80
1773426912.094148 10.0.0.77 192.168.1.20 TCP A 48967 80
1773426912.095259 10.0.0.77 192.168.1.20 TCP A 30024 80
1773426912.096370 10.0.0.77 192.168.1.20 TCP A 34289 80
1773426912.097481 10.0.0.77 192.168.1.20 TCP A 6237 80
1773426912.098592 10.0.0.77 192.168.1.20 TCP A 64868 80
1773426912.099703 10.0.0.77 192.168.1.20 TCP A 18277 80
1773426912.100814 10.0.0.77 192.168.1.20 TCP A 58576 80
1773426912.101925 10.0.0.77 192.168.1.20 TCP A 46897 80
1773426912.103036 10.0.0.77 192.168.1.20 TCP A 47087 80
1773426912.104147 10.0.0.77 192.168.1.20 TCP A 13357 80
1773426912.105258 10.0.0.77 192.168.1.20 TCP A 56638 80
1773426912.106369 10.0.0.77 192.168.1.20 TCP A 50587 80
1773426912.107481 10.0.0.77 192.168.1.20 TCP A 11668 80
1773426912.108592 10.0.0.77 192.168.1.20 TCP A 42658 80
1773426912.109703 10.0.0.77 192.168.1.20 TCP A 40447 80
1773426912.110814 10.0.0.77 192.168.1.20 TCP A 34228 80
1773426912.111925 10.0.0.77 192.168.1.20 TCP A 15327 80
1773426912.113036 10.0.0.77 192.168.1.20 TCP A 17470 80
1773426912.114147 10.0.0.77 192.168.1.20 TCP A 49222 80
1773426912.115258 10.0.0.77 192.168.1.20 TCP A 35794 80
1773426912.116369 10.0.0.77 192.168.1.20 TCP A 43939 80
1773426912.117480 10.0.0.77 192.168.1.20 TCP A 19469 80
1773426912.118591 10.0.0.77 192.168.1.20 TCP A 5261 80
1773426912.119702 10.0.0.77 192.168.1.20 TCP A 5138 80
1773426912.120813 10.0.0.77 192.168.1.20 TCP A 23583 80
1773426912.121924 10.0.0.77 192.168.1.20 TCP A 41646 80
1773426912.123035 10.0.0.77 192.168.1.20 TCP A 6263 80
1773426912.124146 10.0.0.77 192.168.1.20 TCP A 1810 80
1773426912.125257 10.0.0.77 192.168.1.20 TCP A 21890 80
1773426912.126368 10.0.0.77 192.168.1.20 TCP A 46773 80
1773426912.127479 10.0.0.77 192.168.1.20 TCP A 38327 80
1773426912.128590 10.0.0.77 192.168.1.20 TCP A 48678 80
1773426912.129701 10.0.0.77 192.168.1.20 TCP A 30566 80
1773426912.130812 10.0.0.77 192.168.1.20 TCP A 49664 80
1773426912.131923 10.0.0.77 192.168.1.20 TCP A 25301 80
1773426912.133034 10.0.0.77 192.168.1.20 TCP A 20700 80
1773426912.134145 10.0.0.77 192.168.1.20 TCP A 21567 80
1773426912.135256 10.0.0.77 192.168.1.20 TCP A 15973 80
1773426912.136367 10.0.0.77 192.168.1.20 TCP A 3822 80
1773426912.137478 10.0.0.77 192.168.1.20 TCP A 27876 80
1773426912.138589 10.0.0.77 192.168.1.20 TCP A 58694 80
1773426912.139700 10.0.0.77 192.168.1.20 TCP A 22281 80
1773426912.140811 10.0.0.77 192.168.1.20 TCP A 31408 80
1773426912.141922 10.0.0.77 192.168.1.20 TCP A 30657 80
1773426912.143034 10.0.0.77 192.168.1.20 TCP A 10335 80
1773426912.144145 10.0.0.77 192.168.1.20 TCP A 28522 80
1773426912.145256 10.0.0.77 192.168.1.20 TCP A 58260 80
1773426912.146367 10.0.0.77 192.168.1.20 TCP A 52683 80
1773426912.147478 10.0.0.77 192.168.1.20 TCP A 26023 80
1773426912.148589 10.0.0.77 192.168.1.20 TCP A 27200 80
1773426912.149700 10.0.0.77 192.168.1.20 TCP A 1938 80
1773426912.150811 10.0.0.77 192.168.1.20 TCP A 52887 80
1773426912.151922 10.0.0.77 192.168.1.20 TCP A 10922 80
1773426912.153033 10.0.0.77 192.168.1.20 TCP A 15244 80
1773426912.154144 10.0.0.77 192.168.1.20 TCP A 2098 80
1773426912.155255 10.0.0.77 192.168.1.20 TCP A 31975 80
1773426912.156366 10.0.0.77 192.168.1.20 TCP A 18777 80
1773426912.157477 10.0.0.77 192.168.1.20 TCP A 13984 80
1773426912.158588 10.0.0.77 192.168.1.20 TCP A 33616 80
1773426912.159699 10.0.0.77 192.168.1.20 TCP A 11399 80
1773426912.160810 10.0.0.77 192.168.1.20 TCP A 55404 80
1773426912.161921 10.0.0.77 192.168.1.20 TCP A 15949 80
1773426912.163032 10.0.0.77 192.168.1.20 TCP A 32909 80
1773426912.164143 10.0.0.77 192.168.1.20 TCP A 29391 80
1773426912.165254 10.0.0.77 192.168.1.20 TCP A 63108 80
1773426912.166365 10.0.0.77 192.168.1.20 TCP A 32962 80
1773426912.167476 10.0.0.77 192.168.1.20 TCP A 24182 80
1773426912.168587 10.0.0.77 192.168.1.20 TCP A 5408 80
1773426912.169698 10.0.0.77 192.168.1.20 TCP A 47293 80
1773426912.170809 10.0.0.77 192.168.1.20 TCP A 40857 80
1773426912.171920 10.0.0.77 192.168.1.20 TCP A 10295 80
1773426912.173031 10.0.0.77 192.168.1.20 TCP A 35021 80
1773426912.174142 10.0.0.77 192.168.1.20 TCP A 53690 80
1773426912.175253 10.0.0.77 192.168.1.20 TCP A 28309 80
1773426912.176364 10.0.0.77 192.168.1.20 TCP A 1873 80
1773426912.177475 10.0.0.77 192.168.1.20 TCP A 42410 80
1773426912.178586 10.0.0.77 192.168.1.20 TCP A 23213 80
1773426912.179698 10.0.0.77 192.168.1.20 TCP A 45854 80
1773426912.180809 10.0.0.77 192.168.1.20 TCP A 41107 80
1773426912.181920 10.0.0.77 192.168.1.20 TCP A 40287 80
1773426912.183031 10.0.0.77 192.168.1.20 TCP A 35734 80
1773426912.184142 10.0.0.77 192.168.1.20 TCP A 23378 80
1773426912.185253 10.0.0.77 192.168.1.20 TCP A 53919 80
1773426912.186364 10.0.0.77 192.168.1.20 TCP A 25243 80
1773426912.187475 10.0.0.77 192.168.1.20 TCP A 5160 80
1773426912.188586 10.0.0.77 192.168.1.20 TCP A 30323 80
1773426912.189697 10.0.0.77 192.168.1.20 TCP A 28352 80
1773426912.190808 10.0.0.77 192.168.1.20 TCP A 14750 80
1773426912.191919 10.0.0.77 192.168.1.20 TCP A 46131 80
1773426912.193030 10.0.0.77 192.168.1.20 TCP A 60671 80
1773426912.194141 10.0.0.77 192.168.1.20 TCP A 42565 80
1773426912.195252 10.0.0.77 192.168.1.20 TCP A 52588 80
1773426912.196363 10.0.0.77 192.168.1.20 TCP A 37396 80
1773426912.197474 10.0.0.77 192.168.1.20 TCP A 38852 80
1773426912.198585 10.0.0.77 192.168.1.20 TCP A 46789 80
1773426912.199696 10.0.0.77 192.168.1.20 TCP A 60128 80
1773426912.200807 10.0.0.77 192.168.1.20 TCP A 64297 80
1773426912.201918 10.0.0.77 192.168.1.20 TCP A 52246 80
1773426912.203029 10.0.0.77 192.168.1.20 TCP A 47430 80
1773426912.204140 10.0.0.77 192.168.1.20 TCP A 54325 80
1773426912.205251 10.0.0.77 192.168.1.20 TCP A 33044 80
1773426912.206362 10.0.0.77 192.168.1.20 TCP A 59387 80
1773426912.207473 10.0.0.77 192.168.1.20 TCP A 21566 80
1773426912.208584 10.0.0.77 192.168.1.20 TCP A 26199 80
1773426912.209695 10.0.0.77 192.168.1.20 TCP A 41892 80
1773426912.210806 10.0.0.77 192.168.1.20 TCP A 6352 80
1773426912.211917 10.0.0.77 192.168.1.20 TCP A 31346 80
1773426912.213028 10.0.0.77 192.168.1.20 TCP A 5410 80
1773426912.214139 10.0.0.77 192.168.1.20 TCP A 26555 80
1773426912.215250 10.0.0.77 192.168.1.20 TCP A 52881 80
1773426912.216362 10.0.0.77 192.168.1.20 TCP A 47679 80
1773426912.217473 10.0.0.77 192.168.1.20 TCP A 24864 80
1773426912.218584 10.0.0.77 192.168.1.20 TCP A 32071 80
1773426912.219695 10.0.0.77 192.168.1.20 TCP A 15660 80
1773426912.220806 10.0.0.77 192.168.1.20 TCP A 22468 80
1773426912.221917 10.0.0.77 192.168.1.20 TCP A 55080 80
1773426912.223028 10.0.0.77 192.168.1.20 TCP A 37847 80
1773426912.224139 10.0.0.77 192.168.1.20 TCP A 52383 80
1773426912.225250 10.0.0.77 192.168.1.20 TCP A 63720 80
1773426912.226361 10.0.0.77 192.168.1.20 TCP A 32789 80
1773426912.227472 10.0.0.77 192.168.1.20 TCP A 40658 80
1773426912.228583 10.0.0.77 192.168.1.20 TCP A 55034 80
1773426912.229694 10.0.0.77 192.168.1.20 TCP A 63789 80
1773426912.230805 10.0.0.77 192.168.1.20 TCP A 20397 80
1773426912.231916 10.0.0.77 192.168.1.20 TCP A 49225 80
1773426912.233027 10.0.0.77 192.168.1.20 TCP A 35332 80
1773426912.234138 10.0.0.77 192.168.1.20 TCP A 17291 80
1773426912.235249 10.0.0.77 192.168.1.20 TCP A 28745 80
1773426912.236360 10.0.0.77 192.168.1.20 TCP A 20565 80
1773426912.237471 10.0.0.77 192.168.1.20 TCP A 14409 80
1773426912.238582 10.0.0.77 192.168.1.20 TCP A 20429 80
1773426912.239693 10.0.0.77 192.168.1.20 TCP A 2912 80
1773426912.240804 10.0.0.77 192.168.1.20 TCP A 6182 80
1773426912.241915 10.0.0.77 192.168.1.20 TCP A 31494 80
1773426912.243026 10.0.0.77 192.168.1.20 TCP A 30297 80
1773426912.244137 10.0.0.77 192.168.1.20 TCP A 37413 80
1773426912.245248 10.0.0.77 192.168.1.20 TCP A 39942 80
1773426912.246359 10.0.0.77 192.168.1.20 TCP A 50730 80
1773426912.247470 10.0.0.77 192.168.1.20 TCP A 8085 80
1773426912.248581 10.0.0.77 192.168.1.20 TCP A 30904 80
1773426912.249692 10.0.0.77 192.168.1.20 TCP A 13985 80
1773426912.250803 10.0.0.77 192.168.1.20 TCP A 19686 80
1773426912.251915 10.0.0.77 192.168.1.20 TCP A 39459 80
1773426912.253026 10.0.0.77 192.168.1.20 TCP A 22179 80
1773426912.254137 10.0.0.77 192.168.1.20 TCP A 9144 80
1773426912.255248 10.0.0.77 192.168.1.20 TCP A 57892 80
1773426912.256359 10.0.0.77 192.168.1.20 TCP A 37237 80
1773426912.257470 10.0.0.77 192.168.1.20 TCP A 25195 80
1773426912.258581 10.0.0.77 192.168.1.20 TCP A 21685 80
1773426912.259692 10.0.0.77 192.168.1.20 TCP A 37077 80
1773426912.260803 10.0.0.77 192.168.1.20 TCP A 42238 80
1773426912.261914 10.0.0.77 192.168.1.20 TCP A 43381 80
1773426912.263025 10.0.0.77 192.168.1.20 TCP A 26945 80
1773426912.264136 10.0.0.77 192.168.1.20 TCP A 22428 80
1773426912.265247 10.0.0.77 192.168.1.20 TCP A 43204 80
1773426912.266358 10.0.0.77 192.168.1.20 TCP A 22258 80
1773426912.267469 10.0.0.77 192.168.1.20 TCP A 58909 80
1773426912.268580 10.0.0.77 192.168.1.20 TCP A 48391 80
1773426912.269691 10.0.0.77 192.168.1.20 TCP A 33574 80
1773426912.270802 10.0.0.77 192.168.1.20 TCP A 61772 80
1773426912.271913 10.0.0.77 192.168.1.20 TCP A 10193 80
1773426912.273024 10.0.0.77 192.168.1.20 TCP A 7725 80
1773426912.274135 10.0.0.77 192.168.1.20 TCP A 62635 80
1773426912.275246 10.0.0.77 192.168.1.20 TCP A 7044 80
1773426912.276357 10.0.0.77 192.168.1.20 TCP A 64745 80
1773426912.277468 10.0.0.77 192.168.1.20 TCP A 23185 80
1773426912.278579 10.0.0.77 192.168.1.20 TCP A 28066 80
1773426912.279690 10.0.0.77 192.168.1.20 TCP A 50231 80
1773426912.280801 10.0.0.77 192.168.1.20 TCP A 33297 80
1773426912.281912 10.0.0.77 192.168.1.20 TCP A 36748 80
1773426912.283023 10.0.0.77 192.168.1.20 TCP A 35409 80
1773426912.284134 10.0.0.77 192.168.1.20 TCP A 43086 80
1773426912.285245 10.0.0.77 192.168.1.20 TCP A 46544 80
1773426912.286356 10.0.0.77 192.168.1.20 TCP A 36944 80
1773426912.287467 10.0.0.77 192.168.1.20 TCP A 54394 80
1773426912.288579 10.0.0.77 192.168.1.20 TCP A 30416 80
1773426912.289690 10.0.0.77 192.168.1.20 TCP A 8576 80
1773426912.290801 10.0.0.77 192.168.1.20 TCP A 15926 80
1773426912.291912 10.0.0.77 192.168.1.20 TCP A 4727 80
1773426912.293023 10.0.0.77 192.168.1.20 TCP A 4463 80
1773426912.294134 10.0.0.77 192.168.1.20 TCP A 32395 80
1773426912.295245 10.0.0.77 192.168.1.20 TCP A 3788 80
1773426912.296356 10.0.0.77 192.168.1.20 TCP A 50734 80
1773426912.297467 10.0.0.77 192.168.1.20 TCP A 63280 80
1773426912.298578 10.0.0.77 192.168.1.20 TCP A 63572 80
1773426912.299689 10.0.0.77 192.168.1.20 TCP A 33830 80
1773426912.300800 10.0.0.77 192.168.1.20 TCP A 22188 80
1773426912.301911 10.0.0.77 192.168.1.20 TCP A 50566 80
1773426912.303022 10.0.0.77 192.168.1.20 TCP A 2285 80
1773426912.304133 10.0.0.77 192.168.1.20 TCP A 33282 80
1773426912.305244 10.0.0.77 192.168.1.20 TCP A 44909 80
1773426912.306355 10.0.0.77 192.168.1.20 TCP A 37070 80
1773426912.307466 10.0.0.77 192.168.1.20 TCP A 3653 80
1773426912.308577 10.0.0.77 192.168.1.20 TCP A 39668 80
1773426912.309688 10.0.0.77 192.168.1.20 TCP A 14710 80
1773426912.310799 10.0.0.77 192.168.1.20 TCP A 39214 80
1773426912.311910 10.0.0.77 192.168.1.20 TCP A 1492 80
1773426912.313021 10.0.0.77 192.168.1.20 TCP A 47018 80
1773426912.314132 10.0.0.77 192.168.1.20 TCP A 39138 80
1773426912.315243 10.0.0.77 192.168.1.20 TCP A 34391 80
1773426912.316354 10.0.0.77 192.168.1.20 TCP A 27053 80
1773426912.317465 10.0.0.77 192.168.1.20 TCP A 11002 80
1773426912.318576 10.0.0.77 192.168.1.20 TCP A 61002 80
1773426912.319687 10.0.0.77 192.168.1.20 TCP A 18433 80
1773426912.320798 10.0.0.77 192.168.1.20 TCP A 34505 80
1773426912.321909 10.0.0.77 192.168.1.20 TCP A 11500 80
1773426912.323020 10.0.0.77 192.168.1.20 TCP A 50449 80
1773426912.324131 10.0.0.77 192.168.1.20 TCP A 22944 80
1773426912.325243 10.0.0.77 192.168.1.20 TCP A 22458 80
1773426912.326354 10.0.0.77 192.168.1.20 TCP A 26755 80
1773426912.327465 10.0.0.77 192.168.1.20 TCP A 43652 80
1773426912.328576 10.0.0.77 192.168.1.20 TCP A 30623 80
1773426912.329687 10.0.0.77 192.168.1.20 TCP A 30223 80
1773426912.330798 10.0.0.77 192.168.1.20 TCP A 14432 80
1773426912.331909 10.0.0.77 192.168.1.20 TCP A 8409 80
1773426912.333020 10.0.0.77 192.168.1.20 TCP A 26416 80
1773426912.334131 10.0.0.77 192.168.1.20 TCP A 49705 80
1773426912.335242 10.0.0.77 192.168.1.20 TCP A 14140 80
1773426912.336353 10.0.0.77 192.168.1.20 TCP A 55610 80
1773426912.337464 10.0.0.77 192.168.1.20 TCP A 59131 80
1773426912.338575 10.0.0.77 192.168.1.20 TCP A 24678 80
1773426912.339686 10.0.0.77 192.168.1.20 TCP A 4587 80
1773426912.340797 10.0.0.77 192.168.1.20 TCP A 38172 80
1773426912.341908 10.0.0.77 192.168.1.20 TCP A 15232 80
1773426912.343019 10.0.0.77 192.168.1.20 TCP A 21333 80
1773426912.344130 10.0.0.77 192.168.1.20 TCP A 15207 80
1773426912.345241 10.0.0.77 192.168.1.20 TCP A 57408 80
1773426912.346352 10.0.0.77 192.168.1.20 TCP A 14547 80
1773426912.347463 10.0.0.77 192.168.1.20 TCP A 63073 80
1773426912.348574 10.0.0.77 192.168.1.20 TCP A 48207 80
1773426912.349685 10.0.0.77 192.168.1.20 TCP A 31031 80
1773426912.350796 10.0.0.77 192.168.1.20 TCP A 40464 80
1773426912.351907 10.0.0.77 192.168.1.20 TCP A 61370 80
1773426912.353018 10.0.0.77 192.168.1.20 TCP A 32492 80
1773426912.354129 10.0.0.77 192.168.1.20 TCP A 53125 80
1773426912.355240 10.0.0.77 192.168.1.20 TCP A 6114 80
1773426912.356351 10.0.0.77 192.168.1.20 TCP A 58984 80
1773426912.357462 10.0.0.77 192.168.1.20 TCP A 56905 80
1773426912.358573 10.0.0.77 192.168.1.20 TCP A 41608 80
1773426912.359684 10.0.0.77 192.168.1.20 TCP A 57199 80
1773426912.360795 10.0.0.77 192.168.1.20 TCP A 63072 80
1773426912.361907 10.0.0.77 192.168.1.20 TCP A 61982 80
1773426912.363018 10.0.0.77 192.168.1.20 TCP A 20910 80
1773426912.364129 10.0.0.77 192.168.1.20 TCP A 26020 80
1773426912.365240 10.0.0.77 192.168.1.20 TCP A 7396 80
1773426912.366351 10.0.0.77 192.168.1.20 TCP A 25144 80
1773426912.367462 10.0.0.77 192.168.1.20 TCP A 43345 80
1773426912.368573 10.0.0.77 192.168.1.20 TCP A 64655 80
1773426912.369684 10.0.0.77 192.168.1.20 TCP A 49641 80
1773426912.370795 10.0.0.77 192.168.1.20 TCP A 6011 80
1773426912.371906 10.0.0.77 192.168.1.20 TCP A 28384 80
1773426912.373017 10.0.0.77 192.168.1.20 TCP A 20518 80
1773426912.374128 10.0.0.77 192.168.1.20 TCP A 59909 80
1773426912.375239 10.0.0.77 192.168.1.20 TCP A 20819 80
1773426912.376350 10.0.0.77 192.168.1.20 TCP A 18241 80
1773426912.377461 10.0.0.77 192.168.1.20 TCP A 61980 80
1773426912.378572 10.0.0.77 192.168.1.20 TCP A 8909 80
1773426912.379683 10.0.0.77 192.168.1.20 TCP A 58714 80
1773426912.380794 10.0.0.77 192.168.1.20 TCP A 12465 80
1773426912.381905 10.0.0.77 192.168.1.20 TCP A 8402 80
1773426912.383016 10.0.0.77 192.168.1.20 TCP A 48525 80
1773426912.384127 10.0.0.77 192.168.1.20 TCP A 30858 80
1773426912.385238 10.0.0.77 192.168.1.20 TCP A 18723 80
1773426912.386349 10.0.0.77 192.168.1.20 TCP A 47087 80
1773426912.387460 10.0.0.77 192.168.1.20 TCP A 5171 80
1773426912.388571 10.0.0.77 192.168.1.20 TCP A 15145 80
1773426912.389682 10.0.0.77 192.168.1.20 TCP A 27077 80
1773426912.390793 10.0.0.77 192.168.1.20 TCP A 2983 80
1773426912.391904 10.0.0.77 192.168.1.20 TCP A 33623 80
1773426912.393015 10.0.0.77 192.168.1.20 TCP A 55448 80
1773426912.394126 10.0.0.77 192.168.1.20 TCP A 28052 80
1773426912.395237 10.0.0.77 192.168.1.20 TCP A 64784 80
1773426912.396348 10.0.0.77 192.168.1.20 TCP A 38822 80
1773426912.397460 10.0.0.77 192.168.1.20 TCP A 44055 80
1773426912.398571 10.0.0.77 192.168.1.20 TCP A 63901 80
1773426912.399682 10.0.0.77 192.168.1.20 TCP A 47548 80
1773426912.400793 10.0.0.77 192.168.1.20 TCP A 48135 80
1773426912.401904 10.0.0.77 192.168.1.20 TCP A 14308 80
1773426912.403015 10.0.0.77 192.168.1.20 TCP A 2623 80
1773426912.404126 10.0.0.77 192.168.1.20 TCP A 64147 80
1773426912.405237 10.0.0.77 192.168.1.20 TCP A 16413 80
1773426912.406348 10.0.0.77 192.168.1.20 TCP A 54131 80
1773426912.407459 10.0.0.77 192.168.1.20 TCP A 43634 80
1773426912.408570 10.0.0.77 192.168.1.20 TCP A 58271 80
1773426912.409681 10.0.0.77 192.168.1.20 TCP A 37654 80
1773426912.410792 10.0.0.77 192.168.1.20 TCP A 52926 80
1773426912.411903 10.0.0.77 192.168.1.20 TCP A 47919 80
1773426912.413014 10.0.0.77 192.168.1.20 TCP A 19801 80
1773426912.414125 10.0.0.77 192.168.1.20 TCP A 6818 80
1773426912.415236 10.0.0.77 192.168.1.20 TCP A 30925 80
1773426912.416347 10.0.0.77 192.168.1.20 TCP A 36714 80
1773426912.417458 10.0.0.77 192.168.1.20 TCP A 25486 80
1773426912.418569 10.0.0.77 192.168.1.20 TCP A 48616 80
1773426912.419680 10.0.0.77 192.168.1.20 TCP A 22042 80
1773426912.420791 10.0.0.77 192.168.1.20 TCP A 27697 80
1773426912.421902 10.0.0.77 192.168.1.20 TCP A 39048 80
1773426912.423013 10.0.0.77 192.168.1.20 TCP A 25410 80
1773426912.424124 10.0.0.77 192.168.1.20 TCP A 65479 80
1773426912.425235 10.0.0.77 192.168.1.20 TCP A 51310 80
1773426912.426346 10.0.0.77 192.168.1.20 TCP A 10699 80
1773426912.427457 10.0.0.77 192.168.1.20 TCP A 45307 80
1773426912.428568 10.0.0.77 192.168.1.20 TCP A 24638 80
1773426912.429679 10.0.0.77 192.168.1.20 TCP A 6689 80
1773426912.430790 10.0.0.77 192.168.1.20 TCP A 59008 80
1773426912.431901 10.0.0.77 192.168.1.20 TCP A 22834 80
1773426912.433012 10.0.0.77 192.168.1.20 TCP A 43325 80
1773426912.434124 10.0.0.77 192.168.1.20 TCP A 30565 80
1773426912.435235 10.0.0.77 192.168.1.20 TCP A 59334 80
1773426912.436346 10.0.0.77 192.168.1.20 TCP A 23532 80
1773426912.437457 10.0.0.77 192.168.1.20 TCP A 40266 80
1773426912.438568 10.0.0.77 192.168.1.20 TCP A 36427 80
1773426912.439679 10.0.0.77 192.168.1.20 TCP A 56801 80
1773426912.440790 10.0.0.77 192.168.1.20 TCP A 65067 80
1773426912.441901 10.0.0.77 192.168.1.20 TCP A 55070 80
1773426912.443012 10.0.0.77 192.168.1.20 TCP A 6381 80
1773426912.444123 10.0.0.77 192.168.1.20 TCP A 58743 80
1773426912.445234 10.0.0.77 192.168.1.20 TCP A 33882 80
1773426912.446345 10.0.0.77 192.168.1.20 TCP A 35074 80
1773426912.447456 10.0.0.77 192.168.1.20 TCP A 38737 80
1773426912.448567 10.0.0.77 192.168.1.20 TCP A 17717 80
1773426912.449678 10.0.0.77 192.168.1.20 TCP A 49501 80
1773426912.450789 10.0.0.77 192.168.1.20 TCP A 45851 80
1773426912.451900 10.0.0.77 192.168.1.20 TCP A 33082 80
1773426912.453011 10.0.0.77 192.168.1.20 TCP A 22355 80
1773426912.454122 10.0.0.77 192.168.1.20 TCP A 36967 80
1773426912.455233 10.0.0.77 192.168.1.20 TCP A 35307 80
1773426912.456344 10.0.0.77 192.168.1.20 TCP A 15381 80
1773426912.457455 10.0.0.77 192.168.1.20 TCP A 50164 80
1773426912.458566 10.0.0.77 192.168.1.20 TCP A 46099 80
1773426912.459677 10.0.0.77 192.168.1.20 TCP A 15822 80
1773426912.460788 10.0.0.77 192.168.1.20 TCP A 11228 80
1773426912.461899 10.0.0.77 192.168.1.20 TCP A 47961 80
1773426912.463010 10.0.0.77 192.168.1.20 TCP A 59559 80
1773426912.464121 10.0.0.77 192.168.1.20 TCP A 33477 80
1773426912.465232 10.0.0.77 192.168.1.20 TCP A 61044 80
1773426912.466343 10.0.0.77 192.168.1.20 TCP A 46567 80
1773426912.467454 10.0.0.77 192.168.1.20 TCP A 16872 80
1773426912.468565 10.0.0.77 192.168.1.20 TCP A 20872 80
1773426912.469676 10.0.0.77 192.168.1.20 TCP A 36542 80
1773426912.470788 10.0.0.77 192.168.1.20 TCP A 63384 80
1773426912.471899 10.0.0.77 192.168.1.20 TCP A 2564 80
